Date,Price
2018-04-05,129.259995
2018-04-06,130.009995
2018-04-09,128.520004
2018-04-10,130.449997
2018-04-11,130.339996
2018-04-12,131.169998
2018-04-13,132.679993
2018-04-16,132.800003
2018-04-17,134.470001
2018-04-18,135.779999
2018-04-19,136.169998
2018-04-20,134.820007
2018-04-23,133.979996
2018-04-24,134.039993
2018-04-25,130.449997
2018-04-26,131.75
2018-04-27,131.850006
2018-04-30,131.509995
2018-05-01,128.940002
2018-05-02,129.259995
2018-05-03,129.029999
2018-05-04,128.789993
2018-05-07,131.320007
2018-05-08,130.960007
2018-05-09,131.460007
2018-05-10,133.009995
2018-05-11,133.960007
2018-05-14,133.970001
2018-05-15,133.130005
2018-05-16,133.559998
2018-05-17,135.240005
2018-05-18,135.639999
2018-05-21,136.529999
2018-05-22,136.800003
2018-05-23,134.940002
2018-05-24,135.059998
2018-05-25,134.289993
2018-05-29,133.270004
2018-05-30,133.149994
2018-05-31,133.880005
2018-06-01,133.410004
2018-06-04,134.880005
2018-06-05,134.990005
2018-06-06,136.220001
2018-06-07,138.259995
2018-06-08,137.429993
2018-06-11,137.899994
2018-06-12,138.220001
2018-06-13,138.289993
2018-06-14,137.369995
2018-06-15,136.660004
2018-06-18,135.110001
2018-06-19,134.139999
2018-06-20,133.800003
2018-06-21,132.820007
2018-06-22,132.520004
2018-06-25,132.809998
2018-06-26,131.630005
2018-06-27,132.220001
2018-06-28,130.789993
2018-06-29,131.529999
2018-07-02,130.669998
2018-07-03,131.979996
2018-07-05,131.600006
2018-07-06,131.869995
2018-07-09,133.289993
2018-07-10,134.179993
2018-07-11,133.740005
2018-07-12,133.690002
2018-07-13,132.910004
2018-07-16,133.089996
2018-07-17,131.770004
2018-07-18,133.610001
2018-07-19,133.130005
2018-07-20,132.789993
2018-07-23,132.649994
2018-07-24,132.970001
2018-07-25,133.580002
2018-07-26,134.410004
2018-07-27,135.600006
2018-07-30,134.830002
2018-07-31,134.669998
2018-08-01,135.470001
2018-08-02,133.139999
2018-08-03,133.479996
2018-08-06,133.610001
2018-08-07,134.850006
2018-08-08,134.800003
2018-08-09,134.800003
2018-08-10,134.059998
2018-08-13,133.059998
2018-08-14,131.929993
2018-08-15,131.550003
2018-08-16,130.990005
2018-08-17,131.070007
2018-08-20,132.179993
2018-08-21,133.199997
2018-08-22,134.029999
2018-08-23,133.009995
2018-08-24,132.940002
2018-08-27,134.259995
2018-08-28,135.979996
2018-08-29,135.100006
2018-08-30,135.729996
2018-08-31,134.389999
2018-09-04,133.929993
2018-09-05,133.119995
2018-09-06,134.350006
2018-09-07,133.610001
2018-09-10,133.710007
2018-09-11,132.729996
2018-09-12,133.270004
2018-09-13,134.330002
2018-09-14,134.520004
2018-09-17,134.520004
2018-09-18,135.130005
2018-09-19,135.139999
2018-09-20,136.910004
